0,7.63451318
-2.56E-06,7.21928313
1.27E-06,2.23685159
2.81E-07,6.38890022
0.000167202,21.3405383
0.000373129,37.9608914
0.000570582,50.8491157
0.000786185,63.7443234
0.000999251,73.3201557
0.001218926,87.8903742
0.001437591,95.8172173
0.001665968,122.8934945
0.001911733,126.4103147
0.002137679,130.5086862
0.002315407,129.8534662
0.002497456,131.0645881
0.002738343,130.4174623
0.003071504,130.9701497
0.003593328,134.0954328
0.004002752,132.6212947
0.004410784,130.8058342
0.005076469,129.7024488
0.005752126,132.3430392
0.005912183,134.9175749
0.0059381,134.0699319
0.005953824,135.0934277
0.006000505,135.0997373
0.006004538,139.1861161
0.006213353,138.5340757
0.006745838,138.7782735
0.007204958,137.3079989
0.007317618,142.0966412
0.007546211,138.0369142
0.008254378,140.0116746
0.008776851,141.4506497
0.00880809,143.3330786
0.008843113,143.679572
0.008883627,140.6120671
0.008905657,145.0545416
0.008964232,144.0384979
0.009445277,143.0828123
0.010004923,146.0688554
0.010440454,148.5267106
0.011057136,148.4472651
0.011440466,149.5313334
0.01148922,149.5386279
0.011949215,150.8063979
0.01213502,148.7787572
0.012133297,146.573266
0.012144375,147.738939
0.012193346,143.089829
0.012217569,147.749761
0.012266108,146.260123
0.012580324,148.136135
0.013092408,148.378514
0.013680049,148.13269
0.014047645,148.687022
0.014768868,151.295375
0.015519694,148.40563
0.015821027,150.119468
0.015869255,153.465113
0.015903463,152.134949
0.015920758,153.306091
0.015955209,152.643632
0.016173624,153.177915
0.016335378,155.874741
0.0163662,153.541447
0.016355769,152.203822
0.016349088,156.711913
0.016419242,156.05484
0.016597786,160.760163
0.017138168,158.339969
0.017928183,158.130649
0.018723312,159.930599
0.019663054,161.42161
0.020068199,164.67221
0.020196378,161.340126
0.020514618,160.720672
0.020668677,160.074509
0.020701922,160.247576
0.020708093,161.758254
0.020729857,163.271519
0.020772529,163.614007
0.020746494,163.945252
0.020741762,165.454264
0.020766569,160.425695
0.020802975,160.767057
0.020826464,165.30052
0.021030526,166.173301
0.021562681,168.444467
0.021918506,169.512208
0.022834994,166.641754
0.023657479,167.451962
0.024426473,165.223611
0.02501465,169.364328
0.025246374,164.516672
0.025523287,168.270608
0.025867879,171.026627
0.025913366,165.638268
0.025881803,170.017245
0.025913329,169.010822
0.025923517,171.036149
0.025943965,176.773509
0.025924313,173.903123
0.025946633,171.208746
0.025939895,171.207591
0.025965238,170.706007
0.025990895,172.396864
0.026009688,178.134411
0.026258681,173.792629
0.026846572,176.764463
0.027459906,174.170577
0.02820812,175.991313
0.02909313,176.147257
0.029922955,177.30952
0.030678978,178.290971
0.030999047,178.6871
0.031070027,182.937791
0.03110099,180.400564
0.031126577,177.523229
0.031150697,178.375161
0.031107572,180.232226
0.031151612,175.154297
0.031277516,174.837275
0.031511544,179.457141
0.031631384,180.835578
0.031638855,181.685015
0.031663737,179.484476
0.031667811,178.467497
0.031658222,182.87589
0.031690382,182.712148
0.03172487,180.682867
0.034148707,185.032751
0.037391087,185.3210861
0.037561682,183.6632178
0.0379271,185.4205317
0.037967865,189.8227406
0.039237261,193.6182287
0.043282142,195.7631713
0.044720802,198.7682277
0.0447994,195.379903
0.044870653,195.7342525
0.044992826,202.0568436
0.046367123,199.7779079
0.050331837,202.2837624
0.052691224,201.389599
0.052726421,203.2838634
0.052882951,207.9487248
0.054572658,209.5039475
0.054608111,207.4486584
0.056441122,209.7239297
0.060466106,209.3602396
0.061263434,215.4110208
0.061332762,215.4259703
0.061518011,216.5045059
0.063877974,218.9251653
0.063921211,215.8113495
0.06391621,219.1070624
0.066861895,218.8839337
0.070714622,220.4285228
0.071066983,224.7007376
0.071139026,224.8917287
0.07385601,229.5353099
0.074237814,224.5384545
0.074349385,228.5965802
0.07440858,229.3115822
0.074428489,231.2452188
0.074456299,228.9717911
0.074422385,229.6654861
0.076203328,229.196902
0.079944281,232.8782921
0.083158062,230.0905208
0.085708484,235.4675347
0.085891581,231.4305743
0.086228709,239.1394505
0.086177052,242.6762723
0.086245564,235.7716327
0.087103975,235.0862515
0.090822494,238.9937584
0.094471429,240.5684861
0.097159572,242.4888941
0.100398594,242.3159584
0.104655319,245.8740792
0.105090644,246.2299337
0.105162047,243.3536624
0.105260165,251.1557911
0.105281115,250.7992604
0.105380501,249.5578079
0.105748811,249.2878832
0.106190542,244.5096178
0.106333701,244.3635851
0.108530296,251.2534416
0.109307436,249.9959752
0.109487402,254.5826119
0.112939216,256.3754198
0.11691907,252.4573723
0.119615074,251.647796
0.120456917,251.8624851
0.120710421,254.3156287
0.121145907,254.4469515
0.121262615,259.4399099
0.121294437,256.3230554
0.121338206,258.356503
0.121296642,258.8972485
0.121388751,256.7149505
0.121353205,259.8311297
0.121646888,263.0338644
0.123888237,256.2523287
0.126596536,264.340595
0.128541505,257.2637594
0.13182519,260.8976129
0.132736105,263.5530574
0.13279741,260.593802
0.135561274,268.2158079
0.139291274,261.544905
0.142970816,268.1463515
0.14629503,266.9667901
0.146762992,263.8859446
0.146872504,272.2137564
0.148063371,267.0622059
0.151291029,275.8836574
